timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1676113668334206,2,0,4,-21,-22,-6,0,-4
1676113668343198,1,-1,3,11,-3,-3,-1,0
1676113668343198,6,3,0,-26,3,5,1,3
1676113668357193,-4,-7,-3,24,26,0,-3,-2
1676113668357193,-3,-3,9,42,25,1,-2,-2
1676113668364187,1,5,-4,-2,-15,-3,-1,0
1676113668364187,1,-2,2,0,35,13,0,4
1676113668380178,3,-3,-5,-37,-36,-4,-2,-2
1676113668380178,-11,-6,-18,-23,8,-3,0,-4
1676113668382177,-5,-16,-30,-34,-11,-3,-2,-4
1676113668382177,9,17,50,54,27,11,3,4
1676113668394170,-6,-3,-7,-33,-12,-4,-1,-1
1676113668394170,2,0,8,3,4,0,2,5
1676113668403165,-5,-5,-23,-51,-18,-3,-2,-2
1676113668403165,-3,-1,-5,15,-1,-3,1,1
1676113668418155,-3,3,18,51,16,-1,-1,-5
1676113668418155,9,2,-23,-90,-33,-2,-2,0
1676113668419155,-4,4,39,81,5,2,2,3
1676113668419155,-3,-7,-12,5,25,2,-1,-1
1676113668440144,4,3,6,4,-3,-1,0,0
1676113668440144,-3,-4,-14,-23,-10,-6,-4,-5
1676113668442142,6,3,3,-26,1,4,2,1
1676113668442142,-3,2,8,49,4,1,0,1
1676113668454136,-6,-6,-15,-5,6,-6,-1,-3
1676113668454136,1,2,12,-14,-11,-5,3,-1
1676113668463130,-3,-5,-15,-35,2,2,-1,-2
1676113668463130,-4,-6,-3,-21,-33,-2,-3,-1
1676113668477123,1,6,10,72,69,4,2,0
1676113668477123,0,0,-4,-12,-1,0,-4,-1
1676113668484122,2,1,3,-2,-1,0,1,2
1676113668484122,0,-5,-19,-28,-18,0,-3,1
1676113668500110,-4,0,-4,-18,-15,-7,-2,-6
1676113668500110,0,0,6,29,16,-2,-1,-3
1676113668502108,1,2,5,-5,-3,0,-1,1
1676113668502108,0,0,-11,-10,-3,2,0,0
1676113668523100,-1,1,13,-17,-12,-3,-1,-2
1676113668523100,1,-4,-6,-18,-6,-2,0,-1
1676113668525097,-2,-2,-3,5,-8,0,-1,0
1676113668525097,1,-1,-4,8,7,3,-1,1
1676113668537090,-1,1,-3,-9,-10,-6,-1,-1
1676113668537090,-3,-5,1,-3,-9,-4,-2,-2
1676113668544084,0,4,5,8,12,7,-1,0
1676113668544084,2,5,0,4,7,1,0,2
1676113668560076,-3,0,-4,-15,-13,-11,1,-3
1676113668560076,0,-11,-4,-2,-2,2,0,-5
1676113668562073,-2,-7,2,12,0,-3,-4,1
1676113668562073,1,2,2,3,3,0,-1,0
1676113668583062,-2,-1,-8,-24,-16,-15,-3,-3
1676113668583062,-1,5,-9,9,2,-3,0,-2
1676113668584061,4,7,13,-11,-6,17,7,5
1676113668584061,-2,-6,-9,-14,-5,-6,-3,1
1676113668597054,-1,1,3,7,-3,0,-2,-1
1676113668597054,0,0,-2,3,-3,-18,-4,-4
1676113668604050,-2,-5,-10,3,7,4,-2,-3
1676113668604050,1,1,6,6,-3,5,1,2
1676113668620041,0,1,2,8,2,-6,0,-4
1676113668620041,-1,1,4,6,17,3,-2,-2
1676113668622039,0,1,-1,-18,-22,5,1,2
1676113668622039,2,0,0,6,1,-7,2,0
1676113668643028,1,-6,-4,-11,-16,-6,-7,-4
1676113668643028,-5,2,-1,6,2,6,-7,1
1676113668645027,0,3,3,10,10,0,-2,-1
1676113668645027,-1,-4,1,-2,7,12,-8,2
1676113668657022,2,-1,-2,-2,-2,4,9,-3
1676113668657022,2,11,7,-1,-8,-7,-3,2
1676113668664016,0,-10,0,12,7,-10,-1,1
1676113668664016,0,-4,-4,-14,-4,3,2,0
1676113668680008,-2,-2,-1,8,0,-10,-6,-3
1676113668680008,8,4,5,-7,-5,15,0,1
1676113668681006,-15,8,3,19,31,4,6,9
1676113668681006,-2,-7,-5,-12,-7,-5,0,-5
1676113668701995,-1,-3,-1,-1,4,13,-18,-1
1676113668701995,1,-2,1,-9,-5,-1,-8,-8
1676113668702994,4,1,0,5,-3,0,9,2
1676113668702994,-3,-5,-3,5,10,11,7,3
1676113668716986,-2,-2,-5,-4,-5,-6,4,3
1676113668716986,-1,-3,4,14,-16,-2,4,-3
1676113668723981,3,0,1,-17,36,7,-28,3
1676113668723981,-1,5,1,-13,-40,-3,17,11
1676113668739972,-4,1,-1,4,-5,-5,3,-8
1676113668739972,-5,-5,-4,-5,14,3,8,4
1676113668740971,1,-3,-5,1,7,4,2,-5
1676113668740971,2,0,2,15,22,0,-9,-5
1676113668761960,-3,-1,-3,-6,-2,1,-1,-4
1676113668761960,-4,1,-1,-8,-6,-6,3,1
1676113668762960,3,-3,-7,-6,-23,3,-23,-1
1676113668762960,5,-1,-1,7,12,1,3,3
1676113668776951,-10,-1,-1,-5,-22,-8,-3,-6
1676113668776951,0,-3,3,15,13,0,3,0
1676113668783948,-2,0,-4,3,5,13,9,1
1676113668783948,0,2,-1,0,5,-6,-7,2
1676113668799940,14,-2,-2,-12,-8,-17,-12,-6
1676113668799940,-14,-1,-4,-9,2,6,-8,0
1676113668800938,0,-5,-1,7,-30,-4,21,0
1676113668800938,1,1,2,11,6,10,12,-1
1676113668821925,-1,1,9,3,10,-8,0,7
1676113668821925,4,-1,-2,-6,-10,-9,4,-4
1676113668822924,-2,-4,-1,2,5,9,-15,0
1676113668822924,4,2,0,-7,-19,3,0,0
1676113668836918,-9,-4,-6,-18,-8,2,1,-2
1676113668836918,4,-2,0,18,17,-6,-7,0
1676113668843912,0,-1,0,-7,-4,1,6,3
1676113668843912,-7,-1,-3,7,1,7,-2,0
1676113668859902,0,0,3,1,33,-1,2,-1
1676113668859902,-4,0,1,-5,-6,-11,0,-3
1676113668860904,3,-1,-6,-5,-1,-5,6,1
1676113668860904,7,-3,-2,6,-4,0,-4,-4
1676113668881891,-15,-2,-3,-3,-12,-5,1,-3
1676113668881891,8,-4,-2,-4,10,-1,3,2
1676113668882890,6,2,1,4,-5,5,-1,3
1676113668882890,-11,-1,0,5,11,1,-2,2
1676113668896884,14,1,1,2,0,-2,1,-3
1676113668896884,3,1,-3,-11,-17,2,9,-2
1676113668903880,25,-1,1,11,17,2,4,6
1676113668903880,-65,-3,-2,-10,-16,5,-3,-5
1676113668919870,-7,1,2,0,-1,1,-2,-12
1676113668919870,8,0,-6,-7,-11,-7,-4,-1
1676113668920869,-4,0,-5,-3,-4,3,-2,6
1676113668920869,9,-1,0,10,27,2,0,9
1676113668941856,-5,-5,3,-19,-54,-11,1,-4
1676113668941856,-4,4,5,7,12,4,-4,-2
1676113668942855,10,0,3,7,-4,-5,2,-1
1676113668942855,-4,-1,1,-5,1,7,1,5
1676113668956848,-1,1,-1,2,14,-8,-8,-1
1676113668956848,5,-3,0,-8,-19,-6,-2,-6
1676113668963844,-10,1,-2,-6,-15,-2,0,2
1676113668963844,11,1,2,13,21,0,-4,-1
1676113668979835,-5,-2,-4,-1,8,9,3,-1
1676113668979835,-2,-7,-3,-6,-12,-6,0,-4
1676113668980834,-13,-4,-18,-1,25,0,-3,0
1676113668980834,11,3,5,-7,-9,-4,-4,1
1676113669001823,5,-8,-5,0,4,0,2,-2
1676113669001823,-11,-1,4,4,4,-8,1,0
1676113669002823,-3,2,-2,3,3,7,-2,-2
1676113669002823,24,2,3,-13,-31,6,0,1
1676113669016814,-9,3,-1,6,-3,-7,1,1
1676113669016814,-9,-1,4,6,22,-4,-1,-5
1676113669023809,12,-3,3,8,4,2,0,-2
1676113669023809,-14,3,-1,-5,-14,1,-2,4
1676113669039800,4,-6,-6,-4,29,0,0,-5
1676113669039800,-5,-5,-3,-7,-40,-3,-4,-2
1676113669040800,2,4,5,2,-23,-5,-1,0
1676113669040800,11,-1,-1,14,44,13,-5,2
1676113669061789,-4,-3,-5,-9,1,-10,11,7
1676113669061789,-2,-2,-4,-3,1,-12,-3,-6
1676113669062789,-2,4,6,-13,-34,8,0,1
1676113669062789,-1,-1,5,29,35,-3,-5,-4
1676113669076779,-4,-4,-4,-11,-3,0,-3,-2
1676113669076779,2,-4,-22,-10,10,-1,1,-1
1676113669083775,-4,1,6,-2,-8,5,2,0
1676113669083775,-3,1,5,2,-6,-3,-2,-1
1676113669099767,16,9,6,8,-3,-3,-1,-1
1676113669099767,3,0,7,-5,-11,-7,0,3
1676113669100766,-24,-10,-6,0,20,8,-1,1
1676113669100766,-2,-8,-13,-11,-7,-3,-2,-7
1676113669122756,6,4,2,1,-27,0,-1,-3
1676113669122756,-10,3,2,3,34,-4,-3,0
1676113669123753,17,1,3,7,19,11,0,3
1676113669123753,2,-1,2,-9,-6,-4,2,0
1676113669136747,-4,-1,-7,-9,-9,-9,-5,-3
1676113669136747,7,3,4,3,-10,2,1,1
1676113669143741,-4,3,1,8,12,0,0,0
1676113669143741,3,-5,-10,-4,-7,-2,1,-2
1676113669159731,-9,-16,-6,-18,-23,-3,-2,-3
1676113669159731,0,-1,4,11,39,-1,-2,-4
1676113669160732,6,7,2,6,-15,0,1,6
1676113669160732,-19,2,-2,-14,-17,6,-1,5
1676113669182719,-3,5,-1,-1,3,-7,-3,-14
1676113669182719,3,-10,2,7,3,-6,-2,-1
1676113669182719,3,-5,-4,-9,0,9,1,1
1676113669182719,13,8,2,9,-3,-8,0,2
1676113669196711,13,-7,-5,3,2,0,-1,4
1676113669196711,-14,3,2,-9,-19,-4,-2,2
1676113669203708,-1,-6,-6,-5,1,-1,-4,-11
1676113669203708,-63,-8,-1,1,-12,-1,0,8
1676113669219698,29,1,-3,-2,10,-4,-3,-8
1676113669219698,6,4,-10,-1,-4,0,-2,2
1676113669220697,-26,-9,4,-3,-6,-2,-3,-7
1676113669220697,8,-1,2,0,10,3,-2,-11
1676113669242685,-3,-2,7,-1,-6,-3,1,4
1676113669242685,15,-2,8,4,-7,-1,1,6
1676113669242685,1,10,-12,5,20,-2,-1,4
1676113669242685,4,-4,-2,5,-3,-3,-4,-4
1676113669256679,-5,7,2,-19,-20,-6,-2,0
1676113669256679,16,10,7,-8,-5,4,4,-3
1676113669263673,-31,-22,-3,16,6,7,4,1
1676113669263673,21,-15,-28,2,16,-6,-6,-4
1676113669279665,-15,12,4,-2,2,-2,-1,-1
1676113669279665,-6,9,-3,-7,-3,-3,1,-12
1676113669280663,-8,-25,18,3,-15,-3,-1,7
1676113669280663,27,10,19,8,6,0,1,3
1676113669302650,-19,-12,-66,-9,18,-1,-4,-8
1676113669302650,-3,5,-9,-37,-49,-2,-2,-1
1676113669302650,20,14,6,13,17,-1,0,1
1676113669302650,0,2,19,2,-2,1,-1,2
1676113669316642,0,8,28,23,16,-1,1,5
1676113669316642,-6,-5,0,5,7,1,-3,-6
1676113669323638,5,-6,-20,-13,-4,6,0,1
1676113669323638,1,5,4,-2,-10,-1,0,-5
1676113669339630,-5,-3,6,7,3,-5,0,-6
1676113669339630,-8,-19,-5,-13,2,-6,0,-3
1676113669340629,9,10,7,6,0,0,0,4
1676113669340629,1,2,-9,7,-9,2,1,0
1676113669362618,-6,6,3,1,-2,-4,-2,-1
1676113669362618,-3,-10,2,7,3,-1,-3,-1
1676113669362618,3,6,-12,-9,7,-2,-1,-1
1676113669362618,-5,0,1,8,-9,1,0,0
1676113669376608,2,-7,-31,-25,-11,-4,-6,-1
1676113669376608,-1,-9,7,5,-2,-6,-1,-4
1676113669383604,-4,5,7,26,37,-1,0,3
1676113669383604,0,-3,-10,-15,3,1,0,-3
1676113669399595,3,4,9,-14,-22,-3,0,0
1676113669399595,-4,-5,-15,-29,-8,-2,0,-5
1676113669400594,-4,-8,3,9,-13,0,-1,0
1676113669400594,0,0,4,39,11,3,-1,1
1676113669422581,0,8,21,25,23,-2,1,-1
1676113669422581,-4,8,1,1,-12,-2,-1,-4
1676113669422581,4,-9,-4,-27,0,2,3,6
1676113669422581,2,-7,-10,-43,-8,4,1,0
1676113669444587,-10,-3,5,2,-7,-5,-1,-3
1676113669444587,-2,6,0,12,3,-10,-2,-3
1676113669445569,1,4,6,8,-4,5,-1,-2
1676113669445569,2,-5,-5,0,-2,1,-3,-1
1676113669459563,-2,-5,2,-1,-3,2,3,1
1676113669459563,-5,0,4,-3,3,-7,-3,-2
1676113669460560,1,8,-3,-3,-10,-2,-2,0
1676113669460560,-3,1,0,-3,-16,-1,0,-1
1676113669482547,3,-9,0,7,-3,2,0,-1
1676113669482547,-1,9,1,-12,7,-3,0,-1
1676113669483548,5,2,-2,11,-4,4,-3,-1
1676113669483548,-10,-18,-7,-8,0,-6,-3,-3
1676113669504541,3,-3,-2,-3,-4,-3,-2,-3
1676113669504541,-2,1,-4,2,-6,-1,1,0
1676113669505535,3,9,6,-9,-5,1,-1,1
1676113669505535,1,0,0,1,5,-3,-3,-3
1676113669519526,-3,-3,-2,6,3,1,1,-2
1676113669519526,0,3,4,8,-13,-6,2,-2
1676113669520526,-1,0,3,-15,5,5,-1,1
1676113669520526,-2,-10,-14,-8,4,0,-1,-2
1676113669542513,-1,-3,-10,-7,-2,-8,0,-2
1676113669542513,0,5,6,15,-3,-1,-2,-2
1676113669543513,-2,-3,-2,5,-3,1,0,0
1676113669543513,4,20,19,8,6,2,3,-1
1676113669564502,-6,-18,-10,-17,5,-4,-6,-1
1676113669564502,2,-25,-11,0,4,-3,3,0
1676113669565502,-6,6,-3,8,-10,4,-2,0
1676113669565502,1,4,-5,-7,0,1,0,1
1676113669579495,2,16,9,2,8,-4,0,0
1676113669579495,-1,-2,-3,-12,-4,-2,-3,-2
1676113669580493,0,-5,3,22,7,1,-1,0
1676113669580493,1,-1,1,-4,-9,-6,-3,-3
1676113669602481,-7,-8,-9,-20,-32,-2,1,-4
1676113669602481,0,-2,-5,13,14,-3,-2,1
1676113669603479,5,-1,-1,-21,-10,-3,0,2
1676113669603479,-8,-1,-1,13,19,-2,-3,-1
1676113669632463,4,2,7,2,-8,-4,-1,-1
1676113669632463,-1,6,0,-6,3,3,0,-3
1676113669633462,-6,-3,-7,3,-4,0,-5,-3
1676113669633462,2,-5,1,3,-6,-5,-1,1
1676113669639458,-1,-2,-6,-6,1,-4,-1,-2
1676113669639458,-1,13,8,7,1,2,-2,-3
1676113669640457,3,-6,-3,1,5,1,1,2
1676113669640457,-1,-21,-6,-29,-10,-2,-2,-2
1676113669662444,-3,7,6,10,-3,-2,-3,-3
1676113669662444,-2,-1,3,20,13,-3,-2,-2
1676113669663446,0,6,1,-10,-6,1,-2,1
1676113669663446,0,-1,-2,5,-1,-6,0,-2
1676113669684431,4,4,6,-22,-11,-6,1,-1
1676113669684431,-2,-13,-10,-12,-15,3,2,1
1676113669685432,-4,-3,-1,0,-8,3,-3,1
1676113669685432,-4,-5,-8,9,3,-6,-4,-4
1676113669699423,2,4,7,4,-2,-3,-2,-1
1676113669699423,1,3,-1,-1,5,1,2,0
1676113669700423,-2,0,0,-4,7,4,1,1
1676113669700423,-1,5,-5,-16,-22,2,0,-1
1676113669722409,-3,-4,6,33,29,-3,-1,-3
1676113669722409,1,-7,-1,-3,10,-1,-2,2
1676113669723411,-1,3,0,16,15,2,-2,-1
1676113669723411,-4,2,4,10,-1,-6,-2,-3
1676113669744398,-3,1,-3,-19,9,0,0,-1
1676113669744398,-3,-1,-3,-11,-14,0,1,2
1676113669745397,2,-2,3,2,-1,1,1,-1
1676113669745397,2,7,3,-7,3,-6,-3,-3
1676113669759391,-2,-5,-6,36,36,1,1,-4
1676113669759391,2,0,5,-20,-29,2,-2,0
1676113669760389,-1,4,-3,-15,-3,1,-3,-1
1676113669760389,-1,-10,-6,-4,-8,-3,0,-2
1676113669782377,0,-3,4,4,-9,-5,-1,-2
1676113669782377,-2,2,-6,3,11,-4,-2,-1
1676113669783377,-1,-1,1,3,-8,3,1,-1
1676113669783377,0,6,4,0,0,0,-2,0
1676113669804364,1,-3,-2,-9,-7,-4,1,-2
1676113669804364,-1,-2,-2,0,7,3,-1,-1
1676113669805363,0,-3,-4,-4,-5,5,0,1
1676113669805363,1,1,1,1,1,-3,-2,-4
1676113669819355,-1,-5,-4,-19,-24,-6,-3,0
1676113669819355,-1,3,0,16,23,-5,1,-1
1676113669820354,-2,-5,-6,-22,-12,2,-1,2
1676113669820354,-1,0,3,8,14,-1,-1,-2
1676113669842342,1,2,-3,-15,-15,-3,-2,-2
1676113669842342,-3,-1,-7,-2,-4,1,0,-1
1676113669843341,1,-3,0,21,12,0,0,0
1676113669843341,-2,-2,-6,-9,1,-3,0,-3
1676113669864330,-2,1,3,-5,-19,2,0,-1
1676113669864330,3,3,3,-10,-8,-3,1,5
1676113669865330,-2,0,1,6,3,2,-2,0
1676113669865330,-1,-5,-8,-5,-13,-3,-1,-2
1676113669879321,0,2,2,1,-1,-3,1,-3
1676113669879321,1,-3,1,-3,-1,5,-1,1
1676113669880319,-1,-1,-3,7,-2,0,-1,0
1676113669880319,-2,1,-2,-1,6,-2,-2,-3
1676113669902307,-1,-1,-4,-3,3,-1,-1,-2
1676113669902307,1,1,5,-2,-10,0,0,1
1676113669910303,-1,-1,-4,-10,-5,-3,-1,0
1676113669910303,-2,-2,2,2,-6,1,0,-1
1676113669924294,-2,0,3,-1,-5,0,-2,-4
1676113669924294,-3,-1,-3,-8,5,1,-2,-2
1676113669925295,1,-3,1,2,-7,5,0,2
1676113669925295,-2,-3,0,4,4,-6,-2,-1
1676113669939286,1,3,0,6,-2,-2,-1,0
1676113669939286,-2,1,-4,-9,-14,2,2,0
1676113669940287,1,-6,-4,-3,7,2,-2,-1
1676113669940287,0,-1,4,-14,-8,-2,0,-1
1676113669962273,1,4,3,14,2,-5,-1,1
1676113669962273,-1,-2,0,14,15,-2,0,-3
1676113669963273,-1,-2,-7,-9,-4,5,1,2
1676113669963273,0,2,8,-10,-9,0,0,-1
1676113669984262,0,-3,-5,-5,5,-5,-2,0
1676113669984262,-2,-3,-7,3,-7,4,0,2
1676113669985261,0,1,11,19,22,-2,-2,-1
1676113669985261,-1,-6,-24,-25,-8,-2,-1,-1
1676113669999254,0,2,9,-4,-15,0,1,-1
1676113669999254,1,-1,-3,-6,4,0,-1,0
1676113670000251,-1,2,11,17,-4,12,2,1
1676113670000251,-3,0,1,16,14,-4,-4,-4
1676113670022240,0,1,-3,-7,-2,-2,-1,-2
1676113670022240,-1,0,8,-2,0,4,2,-1
1676113670023239,0,-7,-15,-12,-16,1,2,1
1676113670023239,0,-1,2,-7,-12,-6,0,1
1676113670044226,0,3,7,22,23,0,1,-3
1676113670044226,0,1,4,1,0,1,-2,-1
1676113670045225,-3,-1,-2,3,2,-3,-3,2
1676113670045225,0,-4,-5,0,0,-1,1,-1
1676113670059218,-2,-2,-3,-15,-10,-4,-1,-2
1676113670059218,0,1,2,3,-1,-2,-4,-1
1676113670067213,-2,1,1,6,6,-2,-2,1
1676113670067213,2,-1,-2,-7,-1,1,0,-3
1676113670082206,-1,-2,-4,-3,6,1,-1,-4
1676113670082206,1,-3,-3,-15,-17,-3,-1,-1
1676113670083205,1,0,0,21,22,3,-1,2
1676113670083205,-1,4,4,14,5,-1,-1,-2
1676113670105192,-1,0,-3,-16,-10,-10,-1,-1
1676113670105192,1,1,0,-3,-5,10,2,2
1676113670105192,-1,-6,-17,-14,3,-3,-1,-3
1676113670105192,0,3,8,14,6,-8,-2,-2
1676113670119184,-1,-2,-8,-16,-12,-1,3,0
1676113670119184,0,3,1,1,3,-1,0,-2
1676113670127182,-2,0,1,1,-6,4,0,3
1676113670127182,-3,-3,3,2,7,7,1,-1
1676113670143171,-3,-2,7,9,1,-7,-3,-4
1676113670143171,0,-3,-17,-14,-2,-1,-1,-2
1676113670150166,-1,4,8,2,-11,3,2,1
1676113670150166,-3,2,2,10,22,0,0,-1
1676113670165161,-2,1,5,-13,-24,-1,0,0
1676113670165161,0,0,0,12,24,1,0,-1
1676113670165161,-1,-2,-3,-2,5,1,-2,1
1676113670165161,-1,-3,-2,-7,-12,-8,-2,-3
1676113670179150,-1,-6,-8,-1,9,4,0,-4
1676113670179150,-2,0,3,4,-14,-1,0,3
1676113670187148,1,1,0,-9,-7,1,0,1
1676113670187148,1,1,4,0,3,0,2,-1
1676113670202137,-1,-3,-9,5,0,-4,0,-2
1676113670202137,0,0,8,-3,1,1,-1,4
1676113670203136,-3,-3,-1,9,4,2,-1,0
1676113670203136,-3,-2,-6,-17,-2,-4,-2,-3
1676113670224124,2,-4,3,-8,-13,-2,2,-1
1676113670224124,-1,-1,-3,7,6,-1,-2,0
1676113670232120,3,3,5,1,0,2,0,1
1676113670232120,-7,-1,-4,-1,-9,-4,-3,-2
1676113670239118,-5,0,-8,-12,-1,-3,-2,-5
1676113670239118,10,-1,0,-1,-6,-7,-1,2
1676113670247111,-14,2,2,3,-2,2,0,1
1676113670247111,9,-4,-6,-5,-2,-1,-3,-3
1676113670262101,-4,-4,-3,-1,7,2,0,-1
1676113670262101,-1,2,2,6,-8,-1,0,-2
1676113670263103,7,-1,-3,7,15,1,1,1
1676113670263103,-2,1,-6,-1,-5,-7,-1,-1
1676113670285090,-4,6,5,2,5,0,-2,-2
1676113670285090,-1,-7,-5,-11,2,5,-2,-3
1676113670285090,5,-15,1,-1,-7,0,-1,3
1676113670285090,-10,3,-2,8,-3,-2,1,-3
1676113670299080,4,3,4,12,11,-7,-2,-4
1676113670299080,-1,7,15,-3,-9,4,1,1
1676113670307076,-2,-9,-42,-34,-13,6,-1,2
1676113670307076,2,-11,-40,-17,-9,-2,0,-1
1676113670322067,2,1,4,1,-2,-4,-2,-1
1676113670322067,-6,-5,3,7,5,-2,-3,-3
1676113670323068,1,0,19,22,7,2,-1,-1
1676113670323068,1,0,3,1,-3,1,-1,1
1676113670345055,-3,1,-8,-9,-9,-2,-2,-3
1676113670345055,-2,-4,-3,-1,3,-2,0,1
1676113670346057,-2,2,2,1,6,11,0,1
1676113670346057,-1,0,4,1,-3,-3,0,-3
1676113670359050,-1,-1,0,-8,11,-3,1,-1
1676113670359050,0,-4,4,-14,-18,3,-2,0
1676113670367043,1,-2,-11,16,9,-6,-2,0
1676113670367043,0,6,26,17,1,4,-1,-1
1676113670382038,3,7,2,-8,-3,-9,0,4
1676113670382038,-4,-9,-29,-20,0,6,0,0
1676113670383033,-1,-17,0,2,-3,-1,-1,1
1676113670383033,-1,1,7,4,-7,-5,-2,-4
1676113670405024,1,0,11,7,1,-1,-4,-3
1676113670405024,2,8,0,14,10,-2,1,2
1676113670406021,-1,5,7,5,5,8,0,2
1676113670406021,0,-3,6,-24,-21,-6,-1,-1
1676113670428008,-1,1,10,16,33,1,1,-1
1676113670428008,-1,0,3,-4,6,-1,0,3
1676113670429009,-1,-2,-5,11,7,3,-1,-1
1676113670429009,-2,-1,3,-4,-29,-5,0,1
1676113670441998,-1,-6,-27,-28,-26,-4,-2,-4
1676113670441998,2,-2,9,13,10,7,2,3
1676113670443000,0,8,9,0,5,4,-1,3
1676113670443000,0,-1,5,4,16,-8,-3,-2
1676113670464988,-2,-8,0,2,-13,-2,-1,-3
1676113670464988,0,1,-4,6,18,3,-3,0
1676113670465987,1,7,5,-1,-2,-2,1,1
1676113670465987,-2,3,-3,-5,5,2,0,0
1676113670487974,-4,-5,-7,-15,-29,-3,0,-1
1676113670487974,-1,-14,-3,14,49,3,-1,0
1676113670488973,0,7,0,-4,-7,1,-1,0
1676113670488973,3,4,-1,-7,-6,-6,0,-4
1676113670501968,-2,-4,-6,0,0,2,2,1
1676113670501968,-2,3,3,-1,-28,4,-2,1
1676113670502965,1,-2,8,11,14,4,1,0
1676113670502965,-1,-2,-9,-9,5,-2,-2,-2
1676113670524953,5,3,0,-9,1,-1,-1,0
1676113670524953,-6,3,2,5,0,4,-3,3
1676113670525953,-5,-4,-3,-5,-12,-1,0,-2
1676113670525953,-2,-8,3,14,15,0,-1,-3
1676113670547938,0,0,-2,-8,-6,1,-1,0
1676113670547938,5,3,-2,0,-4,5,1,3
1676113670548939,1,2,-1,-3,1,2,1,1
1676113670548939,-6,1,6,-6,-2,-12,-2,-4
1676113670561932,-1,-4,-3,3,4,-3,-1,0
1676113670561932,-1,-2,-5,5,0,5,1,1
1676113670562930,0,-7,7,2,-16,2,-3,-1
1676113670562930,0,2,-3,1,-2,3,0,-2
1676113670584921,0,3,10,3,17,-8,-3,-1
1676113670584921,0,3,-4,-10,-9,0,0,1
1676113670585921,-1,-2,-9,1,3,-5,0,-1
1676113670585921,16,-4,0,5,0,-7,-1,-3
1676113670607904,-20,-3,-3,3,-8,-2,0,-1
1676113670607904,-5,2,9,13,-8,6,2,6
1676113670608904,-14,-7,-3,-9,3,3,-4,-10
1676113670608904,2,1,-1,-4,6,-4,-1,-8
1676113670621897,5,0,-3,-3,-5,0,-2,-2
1676113670621897,10,4,1,3,-3,6,0,5
1676113670622897,0,6,15,24,29,6,0,3
1676113670622897,-5,6,44,-4,-6,-11,1,-2
1676113670644886,-1,-27,-84,-65,-31,2,0,-1
1676113670644886,-8,-9,-21,-5,17,-1,-1,2
1676113670645884,8,11,14,5,-2,0,0,4
1676113670645884,-6,12,20,16,8,-2,-1,-5
1676113670667870,-2,-4,22,23,10,2,-2,-1
1676113670667870,2,-2,-8,-2,-5,3,1,0
1676113670668870,0,0,-13,-9,-11,-6,2,-2
1676113670668870,-5,-3,-8,-9,0,0,2,-5
1676113670681862,-1,3,6,2,-1,-2,2,0
1676113670681862,1,-3,-11,-2,-11,6,-2,1
1676113670682862,0,7,4,-3,4,-2,1,0
1676113670682862,-5,-11,-18,-25,-8,-3,-2,0
1676113670704851,2,0,-4,-2,14,0,-2,-2
1676113670704851,-1,0,22,48,13,7,1,1
1676113670705849,0,3,14,-12,-7,2,-1,2
1676113670705849,-4,-9,-46,-24,24,-10,-3,-2
1676113670727835,3,10,13,-9,-21,-1,-1,-2
1676113670727835,1,1,26,12,15,4,-2,2
1676113670728836,-2,-6,-13,-6,-44,-7,-1,-1
1676113670728836,-3,-12,-15,-5,-13,-1,-2,-1
1676113670741827,3,14,19,20,16,-4,1,0
1676113670741827,-3,-10,-6,-15,16,5,0,2
1676113670742829,0,2,-2,6,4,2,-2,-1
1676113670742829,4,15,59,53,-12,-9,-2,1
1676113670764816,-1,-10,-42,-26,-9,-6,0,-1
1676113670764816,-17,-37,-73,-59,-26,-4,-7,-6
1676113670765816,-1,-7,28,-6,13,4,1,2
1676113670765816,-1,1,-8,-8,-7,-6,-1,0
1676113670788801,5,19,59,49,-2,6,1,1
1676113670788801,3,12,1,8,13,0,2,2
1676113670788801,-3,-10,-35,-1,0,1,-2,0
1676113670788801,-4,6,6,-9,-15,-2,1,-3
1676113670801794,-1,-10,-1,-4,7,-4,-2,0
1676113670801794,3,7,-1,-5,-10,3,0,1
1676113670802794,-1,9,10,2,5,0,-1,1
1676113670802794,-1,-12,-5,5,13,-3,-2,-2
1676113670824781,-2,-3,-6,-9,-9,2,-2,-3
1676113670824781,1,9,5,5,-8,2,1,0
1676113670825780,3,0,3,10,12,-3,3,0
1676113670825780,-3,-6,-15,-22,-16,0,-1,-2
1676113670847768,-5,-6,-11,18,17,-4,-1,-2
1676113670847768,4,4,18,4,-26,4,1,2
1676113670848767,-2,5,-2,-6,-3,-2,0,-1
1676113670848767,5,8,-1,-7,12,-3,-1,-1
1676113670861761,-11,-7,-2,-6,-1,-2,-2,-2
1676113670861761,4,11,19,16,0,5,1,2
1676113670862759,0,2,-8,-7,-5,-2,-2,0
1676113670862759,-4,-17,-5,-7,-4,-4,-1,-3
1676113670884747,0,2,7,0,3,-3,1,-2
1676113670884747,-4,-5,-4,2,4,2,-1,0
1676113670885747,5,-22,-9,-9,0,7,-3,-1
1676113670885747,1,15,2,1,4,-4,2,-1
1676113670907734,1,12,4,-3,-3,1,-2,-1
1676113670907734,2,15,7,-2,-1,0,-2,3
1676113670908733,-2,-3,6,0,3,-5,0,-1
