0.8,0.8,0.8,0.8
0.788,0.788,0.788,0.788
36,38,42,41,36,35,36,38
36,38,42,41,36,35,36,38
3,3,5,5,4,3,3,1
36,38,42,53,36,35,36,38
36,38,42,53,36,35,36,38
36,38,42,53,36,35,36,38
36,38,42,53,36,35,36,38
36,38,42,53,36,35,36,38
